AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076277.0822122
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-105,1657076280.151662
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076280.1568568
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-109,1657076283.144994
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076289.0915492
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076289.0965884
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-105,1657076289.0981662
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-109,1657076292.1251886
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-102,1657076292.1513147
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-98,1657076295.141296
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-106,1657076295.1444132
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-100,1657076298.121497
AC-1F-09-FF-FE-06-7C-36,0x20080029c69feeb,-89,1657076298.1315322
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-110,1657076298.1363986
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-106,1657076307.095017
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-101,1657076307.1072106
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076310.1445708
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-102,1657076310.1513917
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-102,1657076313.1410582
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-100,1657076316.1314595
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076316.144228
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-103,1657076319.1414695
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-105,1657076319.1446567
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-100,1657076322.1516752
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-100,1657076325.1212823
AC-1F-09-FF-FE-06-7C-36,0x20080029c7b7b60,-103,1657076325.1326017
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-117,1657076325.1349688
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076325.1469474
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-101,1657076328.1409733
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076328.1529183
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076331.124844
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-101,1657076331.141199
AC-1F-09-FF-FE-06-7C-36,0x20080029c69feeb,-91,1657076331.1513758
AC-1F-09-FF-FE-06-7C-36,0x20080029c7b7b60,-107,1657076331.1550257
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-115,1657076331.1952767
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076334.1453276
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-102,1657076334.1514468
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-102,1657076337.121372
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076337.1529167
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-115,1657076340.1449416
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-107,1657076340.1593
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-103,1657076343.131643
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-115,1657076343.1447647
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-100,1657076346.1217773
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-105,1657076349.1510832
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076349.1527667
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-111,1657076352.134693
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-108,1657076352.1488144
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076355.1249318
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-99,1657076355.15133
AC-1F-09-FF-FE-06-7C-36,0x20080029c1ea300,-107,1657076358.13018
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-103,1657076358.1388364
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-111,1657076358.1414537
AC-1F-09-FF-FE-06-7C-36,0x20080029c7b7b60,-107,1657076358.1416972
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076358.1651182
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-111,1657076361.1250336
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-105,1657076361.1272178
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076361.1465223
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076361.151065
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-105,1657076370.0850286
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076370.1070976
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-107,1657076370.107659
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-111,1657076379.0897
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-106,1657076382.151557
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-102,1657076385.1283026
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076385.135207
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-107,1657076388.1517732
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-106,1657076391.1414745
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-103,1657076400.081392
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076400.1028888
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-112,1657076403.141129
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076403.1446214
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-115,1657076406.1223829
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-101,1657076406.1248763
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-105,1657076406.1372116
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-105,1657076406.1512983
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-115,1657076409.14679
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-117,1657076415.0830379
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-105,1657076415.091416
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-119,1657076421.0954256
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076421.102432
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-111,1657076421.1113546
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-101,1657076424.151497
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-112,1657076427.081366
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076427.0824797
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076430.122861
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-110,1657076430.1412413
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076436.1150951
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-97,1657076442.1114268
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076445.1348433
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-106,1657076445.151376
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-111,1657076451.095151
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-110,1657076460.0911076
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-106,1657076460.0948384
AC-1F-09-FF-FE-06-7C-36,0x20080029c1ea300,-104,1657076460.101983
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076460.102661
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-106,1657076460.1073732
AC-1F-09-FF-FE-06-7C-36,0x20080029c7b7b60,-108,1657076460.111799
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-109,1657076466.091339
AC-1F-09-FF-FE-06-7C-36,0x20080029c1ea300,-108,1657076466.1039836
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-109,1657076466.1049492
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-109,1657076466.1176107
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076466.122607
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076469.1161532
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-106,1657076469.1353936
AC-1F-09-FF-FE-06-7C-36,0x20080029c7b7b60,-107,1657076469.1401088
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-97,1657076469.1513736
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-111,1657076475.082722
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076475.111329
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-102,1657076478.1272874
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076478.1509871
AC-1F-09-FF-FE-06-7C-36,0x20080029c1ea300,-105,1657076478.1520934
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-111,1657076481.123163
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-105,1657076481.137213
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076481.1411314
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-107,1657076481.145217
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-109,1657076490.1107156
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-109,1657076496.097326
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076496.1144693
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-103,1657076502.1113834
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-113,1657076505.15538
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-115,1657076505.1557038
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-105,1657076505.1570573
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-107,1657076511.0852501
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-102,1657076511.0873327
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076511.0910385
AC-1F-09-FF-FE-06-7C-36,0x20080029c1ea300,-107,1657076511.1022086
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-111,1657076514.1315281
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-115,1657076514.1345994
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076517.1345108
AC-1F-09-FF-FE-06-7C-36,0x20180029c7b7b60,-97,1657076520.1283336
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-108,1657076520.1375227
AC-1F-09-FF-FE-06-7C-36,0x20080029c1ea300,-109,1657076520.1422315
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076520.1428251
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-114,1657076520.145133
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-109,1657076520.151337
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-109,1657076523.1226468
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076523.1291277
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-107,1657076526.1315024
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076526.142395
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-109,1657076529.1291866
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076529.1424453
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-109,1657076529.1552005
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-107,1657076529.1574256
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076532.1356936
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-105,1657076532.1375058
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076538.10297
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-107,1657076538.1111672
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-102,1657076541.121495
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-106,1657076541.1425474
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-100,1657076544.1211543
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-109,1657076544.1546314
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-103,1657076547.1412203
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-107,1657076550.1313272
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-106,1657076550.1450205
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-107,1657076550.1471066
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076553.142386
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-106,1657076553.149525
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076556.1232626
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-106,1657076556.1415768
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-111,1657076562.0947447
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076562.1111667
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-107,1657076565.151128
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076565.1545672
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-115,1657076568.1345885
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-107,1657076568.1511292
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076571.122691
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076571.1512146
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-107,1657076574.141313
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076574.150519
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-108,1657076574.157445
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076577.1213868
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-113,1657076577.1251364
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076577.150934
AC-1F-09-FF-FE-06-7C-36,0x20080029c1ea300,-106,1657076577.1622016
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076583.1148405
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076589.0943966
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-109,1657076595.0973003
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-106,1657076595.1009483
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-114,1657076595.1049256
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076598.1411948
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-111,1657076598.1444602
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-107,1657076601.1216054
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076601.1444442
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076604.1427414
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-103,1657076610.119128
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-108,1657076610.1234198
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076613.1544843
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-107,1657076616.1547213
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-105,1657076619.1512952
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-111,1657076619.1546354
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-111,1657076622.1225328
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076622.1509216
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076625.1349256
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-107,1657076625.1613367
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-111,1657076628.143004
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076628.1592631
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-100,1657076631.1211016
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-106,1657076631.1425402
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076634.081423
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-115,1657076634.084841
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076634.114354
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-111,1657076637.1214645
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076637.1230433
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076640.1514666
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076640.1544087
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-103,1657076643.1213865
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-107,1657076646.1313915
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076646.1426234
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-111,1657076649.122522
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076649.1411605
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-101,1657076652.1216168
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-107,1657076652.1446307
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-117,1657076655.135044
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076655.1447499
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-108,1657076655.1472805
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-109,1657076655.1510818
AC-1F-09-FF-FE-06-7C-36,0x20080029c7b7b60,-101,1657076655.1533575
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-102,1657076658.127284
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-104,1657076658.141141
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076658.1951163
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-105,1657076661.1213348
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-101,1657076661.1772969
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-111,1657076664.142871
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-101,1657076664.1511743
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-111,1657076667.1547222
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-111,1657076673.0915647
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-115,1657076673.115614
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-101,1657076676.1311727
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-100,1657076685.0828269
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-102,1657076685.1110213
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-107,1657076688.1470027
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076688.151274
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-108,1657076691.1210668
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076691.1223874
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-109,1657076694.131353
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076694.1424234
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076697.1431203
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-109,1657076697.1511946
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-107,1657076700.1250246
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-108,1657076700.1274164
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076700.1427612
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-107,1657076700.1513608
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076703.1423073
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-109,1657076703.1512434
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-106,1657076709.0914447
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076709.094459
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-115,1657076712.1229146
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-109,1657076712.159355
AC-1F-09-FF-FE-06-7C-36,0x20080029c7b7b60,-103,1657076712.1601822
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-97,1657076715.1297798
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-111,1657076718.1449785
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-111,1657076721.1548204
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076724.0950582
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-110,1657076730.1146016
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-114,1657076730.1191974
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-107,1657076733.1312108
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076742.2936807
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-102,1657076748.1115382
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-107,1657076748.1145885
AC-1F-09-FF-FE-06-7C-36,0x20180029c69feeb,-107,1657076751.1312177
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-113,1657076751.1457322
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-114,1657076754.143623
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1657076757.1443558
