AIAAAKAAgHE=,-82,22.40739333800803,114.22304570674898,2022-11-08T08:17:39.295887908Z
AIAAAKAAgHE=,-74,22.40739333800803,114.22304570674898,2022-11-08T08:17:46.745007521Z
AIAAAKAAgHE=,-79,22.40739333800803,114.22304570674898,2022-11-08T08:17:54.248384128Z
AIAAAKAAgHE=,-84,22.40739333800803,114.22304570674898,2022-11-08T08:18:01.760288024Z
AIAAAKAAgHE=,-84,22.40739333800803,114.22304570674898,2022-11-08T08:18:09.273687756Z
AIAAAKAAgHE=,-80,22.40739333800803,114.22304570674898,2022-11-08T08:18:16.874399974Z
AIAAAKAAgHE=,-83,22.40739333800803,114.22304570674898,2022-11-08T08:18:24.241733801Z
AIAAAKAAgHE=,-77,22.40739333800803,114.22304570674898,2022-11-08T08:18:31.838642666Z
AIAAAKAAgHE=,-81,22.40739333800803,114.22304570674898,2022-11-08T08:18:36.321711682Z
AIAAAKAAgHE=,-81,22.40739333800803,114.22304570674898,2022-11-08T08:18:36.318931792Z
AIAAAKAAgHE=,-79,22.40739333800803,114.22304570674898,2022-11-08T08:18:39.261781384Z
AIAAAKAAgHE=,-85,22.40739333800803,114.22304570674898,2022-11-08T08:18:43.717841910Z
AIAAAKAAgHE=,-84,22.40739333800803,114.22304570674898,2022-11-08T08:18:46.770941444Z
AIAAAKAAgHE=,-90,22.40739333800803,114.22304570674898,2022-11-08T08:18:51.200088577Z
AIAAAKAAgHE=,-89,22.40739333800803,114.22304570674898,2022-11-08T08:18:54.247825702Z
ZH/a//4Ab2c=,-108,22.40987,114.21543,2022-11-08T08:18:58.694115218Z
AIAAAKAAgHE=,-80,22.40739333800803,114.22304570674898,2022-11-08T08:18:58.694115218Z
ZH/a//4Ab2c=,-110,22.40987,114.21543,2022-11-08T08:19:01.740877746Z
AIAAAKAAgHE=,-64,22.40739333800803,114.22304570674898,2022-11-08T08:19:01.740877746Z
gXcIaNCxCPM=,-110,22.3630007,114.1198936,2022-11-08T08:19:01.740877746Z
gXcIaNCxCPM=,-113,22.3630007,114.1198936,2022-11-08T08:19:06.251288400Z
AIAAAKAAgHE=,-74,22.40739333800803,114.22304570674898,2022-11-08T08:19:06.251288400Z
ZH/a//4Ab2c=,-107,22.40987,114.21543,2022-11-08T08:19:09.244905969Z
AIAAAKAAgHE=,-69,22.40739333800803,114.22304570674898,2022-11-08T08:19:09.244905969Z
gXcIaNCxCPM=,-108,22.3630007,114.1198936,2022-11-08T08:19:09.244905969Z
