tag,gateway,rssi,ts
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-112,1671089959.9524553
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671089974.9623065
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671089982.440429
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671089989.9406703
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671089997.4530394
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090004.9407835
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-101,1671090004.9652455
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-102,1671090005.0509927
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-109,1671090019.960667
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-103,1671090020.0210736
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671090027.4406753
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-100,1671090027.4517303
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-112,1671090034.9532697
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-106,1671090035.0616112
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671090049.9508429
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-117,1671090057.452789
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671090064.952693
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090079.9303966
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090087.4325452
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-102,1671090087.5218801
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671090094.9326925
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-105,1671090095.0117419
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-95,1671090139.941165
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671090139.944815
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090154.964936
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-103,1671090155.051562
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-97,1671090177.5316072
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090222.465301
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671090237.4444346
AC-1F-09-FF-FE-08-FD-E0,2001c497bd1fcc1,-111,1671090237.4697495
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-97,1671090237.5612419
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-105,1671090282.4563932
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671090289.976755
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-106,1671090290.0216143
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-105,1671090297.4604979
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671090297.464558
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671090304.957401
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-94,1671090305.0015807
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-97,1671090312.4606497
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671090334.9462023
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-106,1671090335.0215259
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671090357.4449966
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090364.9467752
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671090379.9570448
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-100,1671090380.011664
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671090387.4447606
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-101,1671090387.531233
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671090409.937184
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-103,1671090409.9708228
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-102,1671090410.0223985
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-107,1671090417.4616654
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671090417.4626777
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-101,1671090424.9423785
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090424.9667478
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671090432.4450998
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090454.9449975
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090462.4450092
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-106,1671090469.9622152
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671090469.9773214
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-106,1671090477.4619966
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671090477.4647145
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090484.9650247
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-101,1671090492.5421088
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671090507.458206
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-103,1671090507.5220263
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-117,1671090514.973908
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-99,1671090515.012413
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-103,1671090522.4597564
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-109,1671090529.9378316
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671090537.437913
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090544.9457748
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671090559.958214
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-101,1671090567.4555562
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-106,1671090567.5118394
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671090567.5187547
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090574.9579465
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671090582.4657729
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671090589.9440613
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-107,1671090597.4425323
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671090597.458117
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090604.9657855
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-103,1671090612.4350622
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671090619.9463444
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-106,1671090619.96188
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671090627.4580529
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-103,1671090627.522146
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090634.9541879
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671090649.9443967
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-107,1671090650.021579
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671090657.4608421
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-107,1671090657.5121133
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090664.9386141
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671090679.9581106
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-103,1671090717.502026
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671090724.9384224
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-105,1671090725.092085
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-105,1671090732.4555533
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671090739.9660764
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-99,1671090747.5021849
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-117,1671090754.9582841
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-101,1671090762.530663
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671090777.4381917
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090784.9391406
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-88,1671090785.0124571
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090792.4581106
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-94,1671090792.4619632
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-109,1671090799.9659376
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-112,1671090807.4581378
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090814.9583786
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-105,1671090815.0424862
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-103,1671090822.4543006
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-117,1671090822.502363
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671090829.9379454
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-105,1671090830.0228631
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090844.9383857
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-105,1671090844.9617164
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090852.4581776
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671090897.4379885
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-105,1671090897.5120075
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671090904.9381752
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-112,1671090912.438198
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671090919.9378757
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671090927.502958
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671090934.938598
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-99,1671090935.024399
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671090949.9579341
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-106,1671090950.012332
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090972.4585943
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-102,1671090972.5435038
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671090987.4382138
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-102,1671090987.443627
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671090994.9661064
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-106,1671090995.0326366
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671091002.4663339
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-94,1671091010.0214806
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-108,1671091017.4884672
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671091024.9462454
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-81,1671091024.9821303
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-94,1671091032.4440384
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671091032.458607
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671091054.9343638
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-101,1671091054.9443624
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-99,1671091062.4640412
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-98,1671091069.992349
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-112,1671091077.4382942
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-107,1671091077.5117772
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-117,1671091084.938149
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-105,1671091084.952205
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-112,1671091092.447441
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671091107.458467
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-105,1671091107.50183
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671091114.9584363
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-95,1671091115.0125377
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-102,1671091122.4533377
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-112,1671091144.9382496
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-106,1671091145.0218987
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671091167.4598324
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-105,1671091167.522454
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-97,1671091175.0219522
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-97,1671091182.4676535
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-108,1671091189.9446251
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671091197.4642234
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-100,1671091212.4676695
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671091219.9383757
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-112,1671091227.4402966
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671091234.9403136
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-97,1671091234.977127
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671091317.4385443
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-105,1671091317.463251
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-105,1671091317.5339515
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-105,1671091324.9930594
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-108,1671091340.007284
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-106,1671091355.0124595
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671091377.4505205
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671091384.9508655
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-102,1671091385.0247095
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671091407.459921
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-103,1671091407.5127578
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671091414.9587014
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-100,1671091414.9926207
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671091422.4711092
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671091437.451446
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-99,1671091437.5229325
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-103,1671091444.9509673
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-105,1671091445.0326703
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671091452.4507823
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671091497.4323924
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671091504.9301476
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-81,1671091504.9370227
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-100,1671091512.4842377
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671091527.4502733
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-101,1671091527.450503
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671091534.9462674
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671091542.4505062
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671091557.4301636
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-97,1671091557.4657364
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-99,1671091564.98601
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-112,1671091572.449937
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-99,1671091594.955887
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-106,1671091602.431991
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671091632.4297907
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671091654.930037
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-103,1671091654.9357755
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-117,1671091662.4295647
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-105,1671091662.45274
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671091669.9494693
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-106,1671091670.0162838
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-105,1671091684.9459443
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-103,1671091684.9528608
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-100,1671091692.4323108
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-105,1671091699.93641
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671091707.451901
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-107,1671091707.4624734
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671091714.951849
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671091722.4592435
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671091729.9516816
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-99,1671091744.9556396
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671091752.45037
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-100,1671091752.5058796
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671091759.950301
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-111,1671091759.9554963
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671091767.452297
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-107,1671091767.470253
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671091774.9406393
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-102,1671091789.9451838
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-102,1671091804.9451828
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-102,1671091804.9619238
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-95,1671091812.4622056
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-109,1671091819.9451473
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-100,1671091857.4552295
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-100,1671091865.034284
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671091879.958213
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671091894.9361837
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-103,1671091894.955171
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-85,1671091902.5046139
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-103,1671091924.934506
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-112,1671091932.4319427
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671091947.446094
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-103,1671091947.4549885
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-105,1671091954.9346735
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-109,1671091969.9240558
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671091999.9296691
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-106,1671091999.9446626
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-108,1671092007.452129
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671092015.012255
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-101,1671092022.441281
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671092022.4517093
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-97,1671092022.4727764
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671092037.434027
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-103,1671092037.4427466
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-103,1671092037.445141
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671092059.9476445
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-91,1671092060.0153913
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-99,1671092082.44656
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-109,1671092097.4676912
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-106,1671092112.6501591
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671092127.4643066
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-101,1671092127.5151076
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-101,1671092134.9555178
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-103,1671092135.0130703
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-101,1671092157.435636
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-112,1671092157.449681
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-99,1671092157.4626505
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671092179.9296312
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-101,1671092179.9453328
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-107,1671092187.455747
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671092187.459431
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671092194.959897
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-103,1671092195.016225
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671092202.4501383
AC-1F-09-FF-FE-08-FD-E0,20080029c45752f,-100,1671092209.9457703
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-109,1671092209.959601
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-107,1671092210.0256426
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671092217.4294088
AC-1F-09-FF-FE-08-FD-E0,20080029c1ea300,-97,1671092217.4450932
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-102,1671093942.646945
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-101,1671093942.738699
AC-1F-09-FF-FE-08-FD-E9,20080029c5e3677,-90,1671093942.6551733
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-109,1671094072.1793025
AC-1F-09-FF-FE-08-FD-E9,20080029c5e3677,-111,1671094072.1891072
AC-1F-09-FF-FE-08-FD-E9,20080029c1ea300,-79,1671094072.2584918
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-108,1671094094.0203848
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671094101.019961
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-111,1671094109.030029
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-108,1671094116.518958
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-111,1671094131.51893
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-106,1671094137.8791869
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-109,1671094145.3789215
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-112,1671094152.8889377
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-105,1671094154.0984926
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671094160.3932312
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671094167.8788164
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-101,1671094176.4989476
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-101,1671094176.578186
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-114,1671094182.8888714
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671094190.3792543
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-103,1671094191.5681338
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671094197.879589
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-102,1671094206.509067
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-112,1671094212.8887856
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-112,1671094220.3579614
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-101,1671094221.5781634
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-110,1671094227.9376817
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-102,1671094229.0680296
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-109,1671094235.398053
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671094242.8607523
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-111,1671094250.3599582
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-108,1671094257.9293993
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-108,1671094265.3787673
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-108,1671094272.8893514
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-112,1671094280.3821564
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-100,1671094287.8799057
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-109,1671094295.390191
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-108,1671094303.9990256
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-111,1671094311.4990065
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-111,1671094318.990298
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-115,1671094326.522262
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-113,1671094341.499128
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-113,1671094371.4791298
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-113,1671094386.478953
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-115,1671094430.3791926
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-112,1671094437.9070249
AC-1F-09-FF-FE-08-FD-E0,20080029c5e3677,-113,1671094453.079448
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-103,1671094506.478829
AC-1F-09-FF-FE-08-FD-F1,20080029c1ea300,-105,1671094543.968564
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-111,1671094551.4548986
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-114,1671094566.4756846
AC-1F-09-FF-FE-08-FD-F1,20080029c5e3677,-111,1671094573.9840658
