ZH/a//4AgEU=,-113,22.318284800000004,114.18009599999999,2022-06-21T05:40:29.119943280Z
ZH/a//4Af6k=,-110,22.33144,114.22265,2022-06-21T05:40:29.119943280Z
ZH/a//4AgEU=,-113,22.318284800000004,114.18009599999999,2022-06-21T05:40:29.121405263Z
ZH/a//4Af6k=,-110,22.33144,114.22265,2022-06-21T05:40:29.121405263Z
ZH/a//4Af1g=,-122,22.32942,114.22095,2022-06-21T05:40:31.912635250Z
ZH/a//4Af6k=,-108,22.33144,114.22265,2022-06-21T05:40:31.912635250Z
ZH/a//4AgEU=,-114,22.318284800000004,114.18009599999999,2022-06-21T05:40:31.912635250Z
ZH/a//4Af6k=,-113,22.33144,114.22265,2022-06-21T05:40:35.032907768Z
ZH/a//4AgEU=,-116,22.318284800000004,114.18009599999999,2022-06-21T05:40:35.032907768Z
rB8J//4FfQo=,-112,22.268103782865083,114.22421510207093,2022-06-21T05:40:49.886516021Z
ZH/a//4AgEU=,-115,22.318284800000004,114.18009599999999,2022-06-21T05:40:49.886516021Z
rB8J//4GUl0=,-95,22.268059103760965,114.22422051048666,2022-06-21T05:40:49.886516021Z
AIAAAKAAWs4=,-104,22.318284800000004,114.18009599999999,2022-06-21T05:40:49.886516021Z
ZH/a//4Af6k=,-113,22.33144,114.22265,2022-06-21T05:40:49.886516021Z
ZH/a//4AgEU=,-113,22.318284800000004,114.18009599999999,2022-06-21T05:40:52.878772780Z
rB8J//4GUl0=,-95,22.268059103760965,114.22422051048666,2022-06-21T05:40:52.878772780Z
ZH/a//4Af1g=,-121,22.32942,114.22095,2022-06-21T05:40:52.878772780Z
ZH/a//4Af6k=,-109,22.33144,114.22265,2022-06-21T05:40:55.885468991Z
rB8J//4GUl0=,-99,22.268059103760965,114.22422051048666,2022-06-21T05:40:55.885468991Z
AIAAAKAAWs4=,-107,22.318284800000004,114.18009599999999,2022-06-21T05:40:55.885468991Z
rB8J//4FfQo=,-99,22.268103782865083,114.22421510207093,2022-06-21T05:40:55.885468991Z
rB8J//4FfQo=,-113,22.268103782865083,114.22421510207093,2022-06-21T05:40:59.001511408Z
rB8J//4GUl0=,-103,22.268059103760965,114.22422051048666,2022-06-21T05:40:59.001511408Z
ZH/a//4AgEU=,-115,22.318284800000004,114.18009599999999,2022-06-21T05:40:59.001511408Z
ZH/a//4Af1g=,-122,22.32942,114.22095,2022-06-21T05:41:02.222292355Z
ZH/a//4AgEU=,-115,22.318284800000004,114.18009599999999,2022-06-21T05:41:02.222292355Z
AIAAAKAAWs4=,-107,22.318284800000004,114.18009599999999,2022-06-21T05:41:02.222292355Z
rB8J//4GUl0=,-94,22.268059103760965,114.22422051048666,2022-06-21T05:41:02.222292355Z
ZH/a//4Af6k=,-111,22.33144,114.22265,2022-06-21T05:41:02.222292355Z
ZH/a//4Af6k=,-113,22.33144,114.22265,2022-06-21T05:41:07.877791465Z
rB8J//4GUl0=,-99,22.268059103760965,114.22422051048666,2022-06-21T05:41:07.877791465Z
ZH/a//4AgEU=,-115,22.318284800000004,114.18009599999999,2022-06-21T05:41:07.877791465Z
rB8J//4GUl0=,-100,22.268059103760965,114.22422051048666,2022-06-21T05:41:10.864913817Z
AIAAAKAAWs4=,-107,22.318284800000004,114.18009599999999,2022-06-21T05:41:10.864913817Z
ZH/a//4Af6k=,-113,22.33144,114.22265,2022-06-21T05:41:10.864913817Z
rB8J//4FfQo=,-105,22.268103782865083,114.22421510207093,2022-06-21T05:41:10.864913817Z
rB8J//4GUl0=,-96,22.268059103760965,114.22422051048666,2022-06-21T05:41:13.918216897Z
rB8J//4FfQo=,-93,22.268103782865083,114.22421510207093,2022-06-21T05:41:13.918216897Z
AIAAAKAAWs4=,-109,22.318284800000004,114.18009599999999,2022-06-21T05:41:13.918216897Z
rB8J//4FfQo=,-104,22.268103782865083,114.22421510207093,2022-06-21T05:41:16.905652017Z
rB8J//4GUl0=,-98,22.268059103760965,114.22422051048666,2022-06-21T05:41:16.905652017Z
rB8J//4GUl0=,-93,22.268059103760965,114.22422051048666,2022-06-21T05:41:20.210593611Z
ZH/a//4AgEU=,-114,22.318284800000004,114.18009599999999,2022-06-21T05:41:20.210593611Z
rB8J//4FfQo=,-108,22.268103782865083,114.22421510207093,2022-06-21T05:41:20.210593611Z
ZH/a//4AgEU=,-115,22.318284800000004,114.18009599999999,2022-06-21T05:41:22.971185301Z
ZH/a//4Af6k=,-113,22.33144,114.22265,2022-06-21T05:41:22.971185301Z
ZH/a//4AgEU=,-115,22.318284800000004,114.18009599999999,2022-06-21T05:41:34.949419685Z
ZH/a//4Af6k=,-113,22.33144,114.22265,2022-06-21T05:41:34.949419685Z
rB8J//4GUl0=,-112,22.268059103760965,114.22422051048666,2022-06-21T05:41:43.892296400Z
rB8J//4FfQo=,-113,22.268103782865083,114.22421510207093,2022-06-21T05:41:52.921704204Z
rB8J//4GUl0=,-101,22.268059103760965,114.22422051048666,2022-06-21T05:41:56.049279081Z
rB8J//4FfQo=,-120,22.268103782865083,114.22421510207093,2022-06-21T05:41:58.929994715Z
ZH/a//4Af6k=,-110,22.33144,114.22265,2022-06-21T05:42:07.936459145Z
AIAAAKAAWs4=,-110,22.318284800000004,114.18009599999999,2022-06-21T05:42:10.940567276Z
rB8J//4FfQo=,-119,22.268103782865083,114.22421510207093,2022-06-21T05:42:10.940567276Z
rB8J//4GUl0=,-108,22.268059103760965,114.22422051048666,2022-06-21T05:42:10.940567276Z
ZH/a//4AgEU=,-108,22.318284800000004,114.18009599999999,2022-06-21T05:42:10.940567276Z
rB8J//4GUl0=,-92,22.268059103760965,114.22422051048666,2022-06-21T05:42:13.911826070Z
cnb/AC4GLX8=,-104,22.320697784423828,114.17045593261719,2022-06-21T05:42:13.911826070Z
ZH/a//4AgEU=,-109,22.318284800000004,114.18009599999999,2022-06-21T05:42:13.911826070Z
ZH/a//4Af6k=,-109,22.33144,114.22265,2022-06-21T05:42:13.911826070Z
ZH/a//4Af6k=,-102,22.33144,114.22265,2022-06-21T05:42:23.081084437Z
rB8J//4GUl0=,-117,22.268059103760965,114.22422051048666,2022-06-21T05:42:23.081084437Z
ZH/a//4AgEU=,-111,22.318284800000004,114.18009599999999,2022-06-21T05:42:25.884520103Z
ZH/a//4Af6k=,-96,22.33144,114.22265,2022-06-21T05:42:25.884520103Z
rB8J//4GUl0=,-114,22.268059103760965,114.22422051048666,2022-06-21T05:42:25.884520103Z
ZH/a//4AgEU=,-105,22.318284800000004,114.18009599999999,2022-06-21T05:42:28.943121660Z
ZH/a//4Af6k=,-90,22.33144,114.22265,2022-06-21T05:42:28.943121660Z
rB8J//4GUl0=,-107,22.268059103760965,114.22422051048666,2022-06-21T05:42:31.906588222Z
ZH/a//4AgEU=,-111,22.318284800000004,114.18009599999999,2022-06-21T05:42:31.906588222Z
ZH/a//4Af6k=,-104,22.33144,114.22265,2022-06-21T05:42:31.906588222Z
rB8J//4FfQo=,-111,22.268103782865083,114.22421510207093,2022-06-21T05:42:34.970972118Z
