AC-1F-09-FF-FE-06-7C-36,0x20080029c69feeb,-101,1656986748.4111068
AC-1F-09-FF-FE-06-7C-36,0x20080029c7b7b60,-105,1656986751.4359481
AC-1F-09-FF-FE-06-7C-36,0x20080029c7b7b60,-102,1656986751.4436367
AC-1F-09-FF-FE-06-7C-36,0x20080029c69feeb,-114,1656986751.4519458
AC-1F-09-FF-FE-06-7C-36,0x20080029c69ffc2,-99,1656986751.455058
AC-1F-09-FF-FE-06-7C-36,0x20080029c69feeb,-112,1656986760.401395
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1656986760.4065154
AC-1F-09-FF-FE-06-7C-36,0x20080029c69feeb,-111,1656986763.4210422
AC-1F-09-FF-FE-06-7C-36,0x20080029c1ea300,-109,1656986763.433946
AC-1F-09-FF-FE-06-7C-36,0x20080029c5e3677,-112,1656986763.4386227
AC-1F-09-FF-FE-06-7C-36,0x20080029c7b7b60,-106,1656986763.4445531
AC-1F-09-FF-FE-06-7C-36,0x20080029c69ffc2,-100,1656986763.4470086
AC-1F-09-FF-FE-06-7C-36,0x20080029c7b7b60,-99,1656986766.434492
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-105,1656986881.0134768
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-107,1656986881.03125
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-107,1656986883.9411278
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-105,1656986886.9514105
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-99,1656986889.9613304
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-96,1656986889.963239
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-106,1656986892.9511342
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-99,1656986895.9513037
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-108,1656986898.941087
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-105,1656986901.981414
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-102,1656986901.9831774
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-100,1656986904.9715018
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-97,1656986913.912992
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-99,1656986913.9206295
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-107,1656986916.9430256
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-109,1656986916.9506748
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-101,1656986925.9111662
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-101,1656986934.9611208
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-100,1656986934.9629767
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-101,1656986937.96098
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-96,1656986937.963154
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-108,1656986940.941192
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-107,1656986940.9431212
AC-1F-09-FF-FE-06-7C-36,0x20080029c69feeb,-112,1656986940.9693084
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-105,1656986943.9511724
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-107,1656986946.9410298
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-109,1656986950.0013075
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-106,1656986950.0131283
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-99,1656986952.9434245
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-102,1656986952.9613435
AC-1F-09-FF-FE-06-7C-36,0x20180029c4574b6,-107,1656986961.9631722
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-109,1656986961.9706953
AC-1F-09-FF-FE-06-7C-36,0x20080029c4574b6,-97,1656986964.9614105
